gene	transcript	branch
ENSG00000215717	ENST00000338272	0
ENSG00000215749	ENST00000559949	11
ENSG00000215784	ENST00000400889	13
ENSG00000215788	ENST00000502588	0
ENSG00000215845	ENST00000466967	4
ENSG00000215883	ENST00000401046	2
ENSG00000215897	ENST00000415091	0
ENSG00000215902	ENST00000321830	2
ENSG00000215906	ENST00000426928	0
ENSG00000215910	ENST00000433342	2
ENSG00000215912	ENST00000401095	0
ENSG00000215915	ENST00000475091	11
ENSG00000216490	ENST00000407280	0
ENSG00000216560	ENST00000514422	5
ENSG00000216588	ENST00000441389	5
ENSG00000216649	ENST00000381698	13
ENSG00000216921	ENST00000401641	5
ENSG00000216937	ENST00000539197	3
ENSG00000217075	ENST00000406220	4
ENSG00000217128	ENST00000511848	0
ENSG00000217236	ENST00000394967	0
ENSG00000217442	ENST00000402753	1
ENSG00000217455	ENST00000402115	2
ENSG00000217555	ENST00000534692	4
ENSG00000217702	ENST00000401851	5
ENSG00000217825	ENST00000431083	5
ENSG00000217930	ENST00000571178	0
ENSG00000218336	ENST00000406950	0
ENSG00000218357	ENST00000405369	5
ENSG00000218416	ENST00000404891	5
ENSG00000218537	ENST00000406213	0
ENSG00000218672	ENST00000401499	5
ENSG00000218739	ENST00000402297	0
ENSG00000218819	ENST00000405799	0
ENSG00000218823	ENST00000404991	5
ENSG00000218891	ENST00000325421	5
ENSG00000219016	ENST00000407505	5
ENSG00000219073	ENST00000374666	0
ENSG00000219200	ENST00000402093	0
ENSG00000219435	ENST00000539943	5
ENSG00000219438	ENST00000358295	0
ENSG00000219481	ENST00000287968	10
ENSG00000219492	ENST00000508324	12
ENSG00000219545	ENST00000406829	2
ENSG00000219607	ENST00000405617	1
ENSG00000220008	ENST00000585527	0
ENSG00000220032	ENST00000532511	2
ENSG00000220201	ENST00000403903	1
ENSG00000220205	ENST00000481878	0
ENSG00000220256	ENST00000407524	5
ENSG00000220575	ENST00000395731	0
ENSG00000220891	ENST00000407120	6
ENSG00000221813	ENST00000408922	4
ENSG00000221818	ENST00000520164	0
ENSG00000221819	ENST00000408886	5
ENSG00000221821	ENST00000408925	4
ENSG00000221823	ENST00000406334	0
ENSG00000221826	ENST00000595140	9
ENSG00000221829	ENST00000425676	0
ENSG00000221836	ENST00000408906	4
ENSG00000221837	ENST00000397911	3
ENSG00000221838	ENST00000416938	0
ENSG00000221840	ENST00000319760	13
ENSG00000221843	ENST00000408964	3
ENSG00000221845	ENST00000408988	5
ENSG00000221852	ENST00000361883	3
ENSG00000221855	ENST00000408916	3
ENSG00000221858	ENST00000408949	4
ENSG00000221859	ENST00000380095	3
ENSG00000221864	ENST00000360770	5
ENSG00000221866	ENST00000359827	0
ENSG00000221867	ENST00000370278	9
ENSG00000221869	ENST00000408965	0
ENSG00000221870	ENST00000408967	2
ENSG00000221880	ENST00000344363	3
ENSG00000221882	ENST00000408891	5
ENSG00000221883	ENST00000408959	4
ENSG00000221890	ENST00000333039	0
ENSG00000221900	ENST00000408890	5
ENSG00000221910	ENST00000408955	4
ENSG00000221914	ENST00000315985	0
ENSG00000221916	ENST00000408991	5
ENSG00000221926	ENST00000578744	0
ENSG00000221931	ENST00000327930	4
ENSG00000221932	ENST00000408930	3
ENSG00000221933	ENST00000408898	4
ENSG00000221937	ENST00000408947	3
ENSG00000221938	ENST00000408899	4
ENSG00000221946	ENST00000588265	4
ENSG00000221947	ENST00000520092	1
ENSG00000221949	ENST00000408887	2
ENSG00000221954	ENST00000335238	12
ENSG00000221955	ENST00000314584	0
ENSG00000221961	ENST00000486799	9
ENSG00000221962	ENST00000408960	7
ENSG00000221963	ENST00000409652	4
ENSG00000221968	ENST00000534223	3
ENSG00000221970	ENST00000408951	4
ENSG00000221972	ENST00000408895	5
ENSG00000221978	ENST00000408918	1
ENSG00000221983	ENST00000599256	0
ENSG00000221986	ENST00000357155	4
ENSG00000221988	ENST00000437001	0
ENSG00000221989	ENST00000408979	4
ENSG00000221990	ENST00000408966	5
ENSG00000221994	ENST00000428463	5
ENSG00000221995	ENST00000408971	0
ENSG00000221996	ENST00000408920	4
ENSG00000222000	ENST00000409490	5
ENSG00000222001	ENST00000409905	5
ENSG00000222004	ENST00000409974	2
ENSG00000222005	ENST00000409912	5
ENSG00000222007	ENST00000409661	5
ENSG00000222009	ENST00000453418	1
ENSG00000222012	ENST00000409610	5
ENSG00000222014	ENST00000410061	11
ENSG00000222017	ENST00000409845	5
ENSG00000222018	ENST00000410005	2
ENSG00000222019	ENST00000517889	0
ENSG00000222020	ENST00000409526	4
ENSG00000222022	ENST00000409162	5
ENSG00000222028	ENST00000408907	0
ENSG00000222031	ENST00000409243	5
ENSG00000222036	ENST00000552966	10
ENSG00000222038	ENST00000409602	13
ENSG00000222040	ENST00000409345	0
ENSG00000222046	ENST00000409358	0
ENSG00000222047	ENST00000412307	3
ENSG00000223417	ENST00000530311	3
ENSG00000223474	ENST00000536896	4
ENSG00000223496	ENST00000435634	0
ENSG00000223501	ENST00000445902	0
ENSG00000223510	ENST00000431716	12
ENSG00000223547	ENST00000550826	5
ENSG00000223569	ENST00000456464	13
ENSG00000223572	ENST00000415044	10
ENSG00000223601	ENST00000422359	8
ENSG00000223609	ENST00000429817	0
ENSG00000223802	ENST00000429504	0
ENSG00000223865	ENST00000418931	3
ENSG00000223874	ENST00000456163	4
ENSG00000223931	ENST00000426099	12
ENSG00000223953	ENST00000528368	0
ENSG00000224051	ENST00000343938	0
ENSG00000224089	ENST00000430448	13
ENSG00000224132	ENST00000445534	4
ENSG00000224153	ENST00000419960	5
ENSG00000224186	ENST00000554670	0
ENSG00000224201	ENST00000453825	13
ENSG00000224226	ENST00000398801	10
ENSG00000224361	ENST00000430988	5
ENSG00000224383	ENST00000577953	4
ENSG00000224389	ENST00000425700	4
ENSG00000224420	ENST00000420022	4
ENSG00000224470	ENST00000427980	0
ENSG00000224474	ENST00000439965	5
ENSG00000224531	ENST00000416247	0
ENSG00000224586	ENST00000412168	5
ENSG00000224689	ENST00000590544	9
ENSG00000224730	ENST00000456337	6
ENSG00000224854	ENST00000441769	6
ENSG00000224870	ENST00000447725	5
ENSG00000224877	ENST00000431388	0
ENSG00000224902	ENST00000381722	13
ENSG00000224916	ENST00000252490	5
ENSG00000224940	ENST00000435512	0
ENSG00000224963	ENST00000428676	0
ENSG00000224975	ENST00000456273	5
ENSG00000224982	ENST00000426426	1
ENSG00000225119	ENST00000423687	12
ENSG00000225190	ENST00000446609	0
ENSG00000225362	ENST00000566432	4
ENSG00000225399	ENST00000440528	4
ENSG00000225485	ENST00000581782	0
ENSG00000225526	ENST00000561645	1
ENSG00000225614	ENST00000565624	0
ENSG00000225663	ENST00000575061	0
ENSG00000225683	ENST00000419182	2
ENSG00000225697	ENST00000421649	0
ENSG00000225781	ENST00000418316	4
ENSG00000225828	ENST00000432622	2
ENSG00000225830	ENST00000542458	0
ENSG00000225885	ENST00000449065	4
ENSG00000225899	ENST00000443774	10
ENSG00000225921	ENST00000451315	0
ENSG00000225932	ENST00000486333	9
ENSG00000225940	ENST00000438651	5
ENSG00000225950	ENST00000301411	0
ENSG00000225968	ENST00000424383	0
ENSG00000225996	ENST00000538795	4
ENSG00000226023	ENST00000443600	13
ENSG00000226124	ENST00000420128	1
ENSG00000226174	ENST00000548638	0
ENSG00000226180	ENST00000538868	8
ENSG00000226209	ENST00000429930	10
ENSG00000226232	ENST00000325845	10
ENSG00000226288	ENST00000312614	4
ENSG00000226321	ENST00000427156	1
ENSG00000226364	ENST00000412360	5
ENSG00000226372	ENST00000441525	8
ENSG00000226397	ENST00000549828	3
ENSG00000226479	ENST00000426077	5
ENSG00000226490	ENST00000427937	3
ENSG00000226600	ENST00000417256	13
ENSG00000226650	ENST00000435029	8
ENSG00000226685	ENST00000416816	13
ENSG00000226742	ENST00000589516	1
ENSG00000226757	ENST00000424958	5
ENSG00000226761	ENST00000533467	6
ENSG00000226763	ENST00000417606	5
ENSG00000226777	ENST00000449410	8
ENSG00000226784	ENST00000458128	12
ENSG00000226887	ENST00000443173	5
ENSG00000226894	ENST00000432593	3
ENSG00000226929	ENST00000457020	13
ENSG00000226974	ENST00000453638	12
ENSG00000226976	ENST00000423336	12
ENSG00000226979	ENST00000418386	3
ENSG00000227011	ENST00000441889	5
ENSG00000227051	ENST00000555004	0
ENSG00000227057	ENST00000374617	0
ENSG00000227059	ENST00000545940	3
ENSG00000227124	ENST00000400845	7
ENSG00000227140	ENST00000507227	13
ENSG00000227151	ENST00000452123	12
ENSG00000227152	ENST00000460972	4
ENSG00000227164	ENST00000439873	0
ENSG00000227184	ENST00000525985	0
ENSG00000227234	ENST00000449283	13
ENSG00000227268	ENST00000445946	3
ENSG00000227345	ENST00000402038	0
ENSG00000227450	ENST00000539023	5
ENSG00000227488	ENST00000405679	13
ENSG00000227500	ENST00000411971	2
ENSG00000227507	ENST00000446745	3
ENSG00000227551	ENST00000415041	13
ENSG00000227729	ENST00000455348	1
ENSG00000227782	ENST00000442828	5
ENSG00000227868	ENST00000440767	3
ENSG00000228008	ENST00000419183	5
ENSG00000228032	ENST00000419115	5
ENSG00000228049	ENST00000591000	13
ENSG00000228083	ENST00000380222	6
ENSG00000228120	ENST00000433840	5
ENSG00000228144	ENST00000539652	0
ENSG00000228146	ENST00000428155	3
ENSG00000228157	ENST00000428928	13
ENSG00000228198	ENST00000456743	12
ENSG00000228208	ENST00000443836	2
ENSG00000228259	ENST00000418535	9
ENSG00000228273	ENST00000379458	5
ENSG00000228278	ENST00000431067	13
ENSG00000228300	ENST00000469144	2
ENSG00000228325	ENST00000443397	13
ENSG00000228368	ENST00000420664	5
ENSG00000228459	ENST00000457435	6
ENSG00000228474	ENST00000447619	0
ENSG00000228517	ENST00000434883	13
ENSG00000228532	ENST00000449327	10
ENSG00000228567	ENST00000311170	5
ENSG00000228570	ENST00000429984	12
ENSG00000228594	ENST00000422725	0
ENSG00000228607	ENST00000453129	2
ENSG00000228672	ENST00000434752	4
ENSG00000228696	ENST00000570618	10
ENSG00000228716	ENST00000504396	1
ENSG00000228727	ENST00000425424	4
ENSG00000228768	ENST00000412403	4
ENSG00000228804	ENST00000449623	0
ENSG00000228835	ENST00000426194	0
ENSG00000228836	ENST00000487941	6
ENSG00000228856	ENST00000504104	13
ENSG00000228919	ENST00000429019	5
ENSG00000229086	ENST00000451980	5
ENSG00000229117	ENST00000501597	5
ENSG00000229183	ENST00000422676	7
ENSG00000229292	ENST00000341750	6
ENSG00000229314	ENST00000538816	3
ENSG00000229387	ENST00000428556	2
ENSG00000229415	ENST00000518446	4
ENSG00000229453	ENST00000434006	6
ENSG00000229474	ENST00000434130	0
ENSG00000229544	ENST00000451024	0
ENSG00000229615	ENST00000441903	5
ENSG00000229619	ENST00000445466	3
ENSG00000229644	ENST00000543053	12
ENSG00000229665	ENST00000544357	12
ENSG00000229689	ENST00000442128	12
ENSG00000229729	ENST00000473136	0
ENSG00000229809	ENST00000395219	4
ENSG00000229833	ENST00000598540	3
ENSG00000229859	ENST00000543125	1
ENSG00000229924	ENST00000512047	13
ENSG00000229937	ENST00000506618	5
ENSG00000229972	ENST00000440739	5
ENSG00000229974	ENST00000452718	5
ENSG00000230000	ENST00000456890	12
ENSG00000230055	ENST00000439660	0
ENSG00000230062	ENST00000445060	0
ENSG00000230178	ENST00000456475	13
ENSG00000230185	ENST00000457681	3
ENSG00000230301	ENST00000383696	11
ENSG00000230347	ENST00000457977	13
ENSG00000230430	ENST00000509271	13
ENSG00000230453	ENST00000465094	12
ENSG00000230493	ENST00000436914	5
ENSG00000230510	ENST00000414155	4
ENSG00000230594	ENST00000415858	13
ENSG00000230610	ENST00000448796	8
ENSG00000230657	ENST00000279575	9
ENSG00000230778	ENST00000434396	0
ENSG00000230797	ENST00000429584	5
ENSG00000230873	ENST00000536551	3
ENSG00000230891	ENST00000451284	5
ENSG00000230989	ENST00000433866	0
ENSG00000231051	ENST00000504543	13
ENSG00000231068	ENST00000444335	6
ENSG00000231145	ENST00000424876	9
ENSG00000231171	ENST00000507870	2
ENSG00000231192	ENST00000354565	4
ENSG00000231213	ENST00000443512	1
ENSG00000231256	ENST00000590148	4
ENSG00000231360	ENST00000538264	13
ENSG00000231389	ENST00000428995	3
ENSG00000231396	ENST00000417945	12
ENSG00000231500	ENST00000474973	0
ENSG00000231637	ENST00000511681	12
ENSG00000231672	ENST00000423123	4
ENSG00000231738	ENST00000547836	3
ENSG00000231824	ENST00000434239	1
ENSG00000231850	ENST00000381725	13
ENSG00000231852	ENST00000418967	0
ENSG00000231861	ENST00000427338	5
ENSG00000231880	ENST00000450908	0
ENSG00000231924	ENST00000595930	10
ENSG00000231925	ENST00000426633	3
ENSG00000231997	ENST00000426006	13
ENSG00000232013	ENST00000422482	5
ENSG00000232056	ENST00000418835	6
ENSG00000232070	ENST00000554329	4
ENSG00000232112	ENST00000438607	2
ENSG00000232119	ENST00000371315	0
ENSG00000232125	ENST00000452335	2
ENSG00000232196	ENST00000399974	9
ENSG00000232237	ENST00000449188	0
ENSG00000232258	ENST00000568335	1
ENSG00000232263	ENST00000416044	5
ENSG00000232264	ENST00000504481	13
ENSG00000232268	ENST00000530443	4
ENSG00000232317	ENST00000438078	2
ENSG00000232382	ENST00000332650	4
ENSG00000232399	ENST00000421288	13
ENSG00000232423	ENST00000415464	11
ENSG00000232434	ENST00000436881	0
ENSG00000232560	ENST00000440664	5
ENSG00000232629	ENST00000427449	4
ENSG00000232653	ENST00000448387	11
ENSG00000232671	ENST00000447795	4
ENSG00000232748	ENST00000417110	0
ENSG00000232774	ENST00000556717	3
ENSG00000232810	ENST00000449264	0
ENSG00000232833	ENST00000455764	12
ENSG00000232838	ENST00000432901	0
ENSG00000232850	ENST00000443493	4
ENSG00000232859	ENST00000379103	0
ENSG00000232866	ENST00000377437	13
ENSG00000232941	ENST00000415643	1
ENSG00000232948	ENST00000400079	12
ENSG00000233024	ENST00000531453	13
ENSG00000233041	ENST00000448599	4
ENSG00000233050	ENST00000437818	5
ENSG00000233136	ENST00000457736	13
ENSG00000233198	ENST00000445101	0
ENSG00000233224	ENST00000359611	5
ENSG00000233232	ENST00000452313	12
ENSG00000233276	ENST00000419349	0
ENSG00000233280	ENST00000419587	2
ENSG00000233404	ENST00000414004	0
ENSG00000233412	ENST00000356526	4
ENSG00000233434	ENST00000543078	13
ENSG00000233436	ENST00000436147	2
ENSG00000233438	ENST00000447166	3
ENSG00000233493	ENST00000444469	0
ENSG00000233502	ENST00000425235	5
ENSG00000233538	ENST00000370380	6
ENSG00000233539	ENST00000451905	6
ENSG00000233608	ENST00000448943	1
ENSG00000233670	ENST00000580256	1
ENSG00000233701	ENST00000502927	6
ENSG00000233788	ENST00000377621	12
ENSG00000233816	ENST00000449498	10
ENSG00000233822	ENST00000449538	2
ENSG00000233863	ENST00000437887	2
ENSG00000233917	ENST00000439682	12
ENSG00000233927	ENST00000600659	0
ENSG00000233932	ENST00000417307	0
ENSG00000234068	ENST00000374965	8
ENSG00000234127	ENST00000434785	2
ENSG00000234188	ENST00000430695	0
ENSG00000234224	ENST00000455783	0
ENSG00000234278	ENST00000434815	9
ENSG00000234284	ENST00000444149	5
ENSG00000234409	ENST00000540078	3
ENSG00000234432	ENST00000382426	4
ENSG00000234438	ENST00000432196	0
ENSG00000234444	ENST00000355095	8
ENSG00000234465	ENST00000562365	3
ENSG00000234469	ENST00000445307	1
ENSG00000234511	ENST00000524171	1
ENSG00000234545	ENST00000427372	0
ENSG00000234560	ENST00000431524	4
ENSG00000234602	ENST00000513468	0
ENSG00000234631	ENST00000451472	3
ENSG00000234719	ENST00000538896	12
ENSG00000234734	ENST00000355045	13
ENSG00000234745	ENST00000434333	5
ENSG00000234769	ENST00000538848	13
ENSG00000234776	ENST00000449465	1
ENSG00000234829	ENST00000413767	5
ENSG00000234857	ENST00000403734	1
ENSG00000234906	ENST00000585786	5
ENSG00000234949	ENST00000452801	5
ENSG00000234965	ENST00000457093	2
ENSG00000235098	ENST00000520296	4
ENSG00000235109	ENST00000444081	4
ENSG00000235156	ENST00000429523	1
ENSG00000235162	ENST00000549934	3
ENSG00000235173	ENST00000533266	0
ENSG00000235194	ENST00000558058	1
ENSG00000235249	ENST00000426406	13
ENSG00000235268	ENST00000450979	5
ENSG00000235478	ENST00000441544	4
ENSG00000235531	ENST00000537896	0
ENSG00000235568	ENST00000355469	3
ENSG00000235604	ENST00000370530	12
ENSG00000235608	ENST00000422806	0
ENSG00000235631	ENST00000434824	0
ENSG00000235645	ENST00000434931	5
ENSG00000235705	ENST00000538322	8
ENSG00000235711	ENST00000558647	0
ENSG00000235718	ENST00000555262	0
ENSG00000235750	ENST00000423313	1
ENSG00000235780	ENST00000515574	12
ENSG00000235863	ENST00000451237	0
ENSG00000235931	ENST00000444900	5
ENSG00000235942	ENST00000431011	5
ENSG00000235961	ENST00000421798	11
ENSG00000235978	ENST00000441894	3
ENSG00000236027	ENST00000445202	5
ENSG00000236029	ENST00000420228	13
ENSG00000236032	ENST00000437310	4
ENSG00000236104	ENST00000431845	0
ENSG00000236126	ENST00000441330	13
ENSG00000236279	ENST00000422142	3
ENSG00000236287	ENST00000528289	5
ENSG00000236294	ENST00000433518	5
ENSG00000236311	ENST00000445873	3
ENSG00000236320	ENST00000415846	4
ENSG00000236334	ENST00000419275	13
ENSG00000236338	ENST00000416501	2
ENSG00000236362	ENST00000440137	13
ENSG00000236371	ENST00000433030	6
ENSG00000236398	ENST00000446620	2
ENSG00000236446	ENST00000371311	5
ENSG00000236499	ENST00000423736	4
ENSG00000236609	ENST00000457543	4
ENSG00000236624	ENST00000488405	3
ENSG00000236637	ENST00000421715	6
ENSG00000236669	ENST00000444154	3
ENSG00000236699	ENST00000420470	0
ENSG00000236737	ENST00000361446	13
ENSG00000236761	ENST00000314099	13
ENSG00000236882	ENST00000436592	4
ENSG00000236939	ENST00000436771	5
ENSG00000236980	ENST00000545770	5
ENSG00000236981	ENST00000375024	4
ENSG00000237102	ENST00000454102	0
ENSG00000237136	ENST00000511965	3
ENSG00000237172	ENST00000449549	0
ENSG00000237190	ENST00000458198	4
ENSG00000237247	ENST00000329753	10
ENSG00000237330	ENST00000453464	0
ENSG00000237353	ENST00000534411	7
ENSG00000237388	ENST00000446524	3
ENSG00000237412	ENST00000449534	0
ENSG00000237435	ENST00000413825	5
ENSG00000237440	ENST00000596530	9
ENSG00000237441	ENST00000425946	4
ENSG00000237452	ENST00000457052	4
ENSG00000237515	ENST00000558318	0
ENSG00000237521	ENST00000456448	4
ENSG00000237524	ENST00000441412	5
ENSG00000237649	ENST00000428849	0
ENSG00000237651	ENST00000426997	3
ENSG00000237671	ENST00000420398	13
ENSG00000237683	ENST00000423372	13
ENSG00000237693	ENST00000520549	5
ENSG00000237763	ENST00000422549	13
ENSG00000237765	ENST00000503617	5
ENSG00000237787	ENST00000446603	5
ENSG00000237847	ENST00000434336	12
ENSG00000237896	ENST00000447776	4
ENSG00000237957	ENST00000439466	13
ENSG00000238227	ENST00000418388	0
ENSG00000238243	ENST00000360358	5
ENSG00000238244	ENST00000412799	9
ENSG00000239264	ENST00000473453	0
ENSG00000239282	ENST00000440704	0
ENSG00000239305	ENST00000237455	0
ENSG00000239306	ENST00000393979	0
ENSG00000239332	ENST00000422294	6
ENSG00000239382	ENST00000481257	3
ENSG00000239388	ENST00000487349	0
ENSG00000239389	ENST00000289272	0
ENSG00000239474	ENST00000284669	0
ENSG00000239511	ENST00000419447	9
ENSG00000239590	ENST00000340750	4
ENSG00000239605	ENST00000445927	2
ENSG00000239665	ENST00000601460	0
ENSG00000239672	ENST00000393196	0
ENSG00000239697	ENST00000322272	1
ENSG00000239704	ENST00000312177	4
ENSG00000239713	ENST00000452957	8
ENSG00000239732	ENST00000597542	2
ENSG00000239779	ENST00000428943	4
ENSG00000239789	ENST00000285298	0
ENSG00000239810	ENST00000436041	13
ENSG00000239839	ENST00000327857	8
ENSG00000239857	ENST00000265857	0
ENSG00000239886	ENST00000455970	3
ENSG00000239887	ENST00000420220	0
ENSG00000239900	ENST00000454266	0
ENSG00000239961	ENST00000291759	5
ENSG00000239998	ENST00000251377	5
ENSG00000240021	ENST00000442872	3
ENSG00000240038	ENST00000453959	0
ENSG00000240053	ENST00000409525	5
ENSG00000240065	ENST00000374859	0
ENSG00000240184	ENST00000308177	0
ENSG00000240204	ENST00000462322	1
ENSG00000240224	ENST00000373414	1
ENSG00000240230	ENST00000457254	0
ENSG00000240240	ENST00000421686	12
ENSG00000240247	ENST00000535841	12
ENSG00000240257	ENST00000404720	13
ENSG00000240303	ENST00000481970	0
ENSG00000240344	ENST00000409449	0
ENSG00000240386	ENST00000334371	4
ENSG00000240432	ENST00000390690	3
ENSG00000240505	ENST00000584950	3
ENSG00000240510	ENST00000442233	4
ENSG00000240542	ENST00000398470	3
ENSG00000240563	ENST00000498273	6
ENSG00000240583	ENST00000441328	0
ENSG00000240654	ENST00000332018	10
ENSG00000240682	ENST00000485703	0
ENSG00000240694	ENST00000522362	5
ENSG00000240720	ENST00000454089	1
ENSG00000240747	ENST00000443313	0
ENSG00000240764	ENST00000252087	0
ENSG00000240771	ENST00000286494	0
ENSG00000240849	ENST00000557021	0
ENSG00000240857	ENST00000381249	0
ENSG00000240891	ENST00000393934	0
ENSG00000240972	ENST00000215754	0
ENSG00000241058	ENST00000377304	0
ENSG00000241106	ENST00000447394	4
ENSG00000241119	ENST00000354728	1
ENSG00000241123	ENST00000400372	5
ENSG00000241127	ENST00000448268	2
ENSG00000241186	ENST00000296145	4
ENSG00000241233	ENST00000398534	5
ENSG00000241241	ENST00000440582	11
ENSG00000241258	ENST00000415001	4
ENSG00000241322	ENST00000472534	3
ENSG00000241343	ENST00000553110	0
ENSG00000241360	ENST00000215904	2
ENSG00000241370	ENST00000428040	0
ENSG00000241399	ENST00000429078	1
ENSG00000241404	ENST00000432129	3
ENSG00000241465	ENST00000415752	12
ENSG00000241468	ENST00000544611	0
ENSG00000241476	ENST00000337502	10
