paralog_pair,PC9_GI_score_rank,PC9_GI_score,PC9_GI_fdr,HeLa_GI_score_rank,HeLa_GI_score,HeLa_GI_fdr,target1,target2,target1_ensembl_id,target1_chr,target1_start_pos,target2_ensembl_id,target2_hgnc_symbol,target2_chr,target2_start_pos,PC9_target1_TPM,PC9_target2_TPM,PC9_target1_essential,PC9_target2_essential,PC9_target1_cn,PC9_target2_cn,PC9_DKO_expected_CS,PC9_DKO_observed_CS,PC9_GI_pval,HeLa_target1_TPM,HeLa_target2_TPM,HeLa_target1_cn,HeLa_target2_cn,HeLa_DKO_expected_CS,HeLa_DKO_observed_CS,HeLa_GI_pval,PC9_GI_flag,HeLa_GI_flag,GI_flag,same_chr,same_chr_dist,proximity
DYRK3|DYRK2,482,-0.066736769,0.767584512,406,-0.110767746,0.3701232,DYRK3,DYRK2,ENSG00000143479,1,206635536,ENSG00000127334,DYRK2,12,67648338,0.923,24.754,FALSE,FALSE,2.029110572,2.010152424,-0.349477253,-0.33342613,0.622833714,7.882753325,7.154524898,2.096951697,1.854468966,-0.324168256,-0.379236046,0.168377424,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SLC1A5|SLC1A4,467,-0.073666291,0.767584512,763,0.076329467,0.286318687,SLC1A5,SLC1A4,ENSG00000105281,19,46774883,ENSG00000115902,SLC1A4,2,64988477,129.119,2.716,TRUE,FALSE,2.374458169,2.140398463,-1.572950193,-1.341844041,0.622840293,82.80084976,4.24161119,1.828457733,1.86154616,-0.398431477,-0.25735082,0.107855972,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ELOVL1|ELOVL7,371,-0.142838377,0.767584512,908,0.188192189,0.332518328,ELOVL1,ELOVL7,ENSG00000066322,1,43363398,ENSG00000164181,ELOVL7,5,60751791,158.748,5.852,TRUE,FALSE,2.055269143,2.021497731,-0.657614766,-0.66175738,0.623924873,70.05046432,0.549365305,2.09232336,NA,-0.884471451,-0.572289309,0.141365805,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CACNA2D4|CACNA2D3,488,-0.063422566,0.767584512,535,-0.045940013,0.619170767,CACNA2D4,CACNA2D3,ENSG00000151062,12,1791963,ENSG00000157445,CACNA2D3,3,54122547,0.964,0.258,FALSE,FALSE,2.251016658,1.984185386,0.473994601,0.343950795,0.62407243,0,9.824695798,2.300710594,2.108185964,0.131877822,0.086054671,0.421405841,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
FLVCR2|FLVCR1,677,0.077392577,0.767584512,141,-0.345103053,0.040037138,FLVCR2,FLVCR1,ENSG00000119686,14,75578620,ENSG00000162769,FLVCR1,1,212858275,4.033,2.743,FALSE,FALSE,2.001111732,2.029110572,-0.060129758,0.047552064,0.624500797,0.868763738,5.876931166,1.832660332,2.088393315,-0.608598981,-0.863335538,0.004042585,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SYK|ZAP70,696,0.091338102,0.7683256,440,-0.096508102,0.424058651,SYK,ZAP70,ENSG00000165025,9,90801787,ENSG00000115085,ZAP70,2,97713560,12.519,0.204,FALSE,FALSE,2.084513491,2.583078724,-0.622228457,-0.398615015,0.625849688,0.14053531,0.19163906,2.03289958,1.902125466,-0.139797666,-0.203076979,0.216558107,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RAB33B|RAB33A,459,-0.079940988,0.76847721,324,-0.152227364,0.231389044,RAB33B,RAB33A,ENSG00000172007,4,139453232,ENSG00000134594,RAB33A,X,130171962,3.11,0.679,FALSE,FALSE,1.771014555,2.119908605,-0.035543459,-0.089656092,0.627442598,3.436727139,0.319398433,1.864597159,1.874542257,0.288630541,0.11741495,0.070593361,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SGMS2|SGMS1,655,0.061578189,0.76847721,920,0.204040207,0.278085593,SGMS2,SGMS1,ENSG00000164023,4,107824563,ENSG00000198964,SGMS1,10,50305586,5.961,72.863,FALSE,FALSE,1.711680691,2.370063727,-0.655052687,-0.455243593,0.628681936,7.026765525,26.47174212,1.864597159,1.847861193,-0.449942472,-0.174872893,0.101142767,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
WNT9B|WNT9A,654,0.061552472,0.76847721,1002,0.362446643,0.014642182,WNT9B,WNT9A,ENSG00000158955,17,46833201,ENSG00000143816,WNT9A,1,227918656,0.122,1.317,FALSE,FALSE,2.326103151,2.029110572,-0.67926723,-0.475090413,0.628830523,0,1.188162171,2.116358191,2.088393315,-0.502516055,-0.062632349,6.06E-04,neither_in_PC9,buffering_in_HeLa,buffering,FALSE,NA,diff_chr
PSMB6|PSMB9,480,-0.067715239,0.76847721,77,-0.539832536,0.083412333,PSMB6,PSMB9,ENSG00000142507,17,4796144,ENSG00000240065,PSMB9,6,32844136,447.293,12.805,TRUE,FALSE,2.127605953,1.991240473,-1.945072211,-1.64049791,0.629272404,213.6264479,0.71545249,2.061717539,1.843055783,-1.559934625,-1.893451463,0.01287945,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
BTBD6|BTBD3,674,0.074119811,0.76847721,586,-0.019512243,0.883161377,BTBD6,BTBD3,ENSG00000184887,14,105248490,ENSG00000132640,BTBD3,20,11890723,9.138,14.067,FALSE,FALSE,2.006194354,2.070746529,0.067829395,0.149021792,0.629703656,18.64009255,181.8782437,1.836594257,1.569473258,-0.030367341,-0.02998821,0.787985734,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CYFIP2|CYFIP1,681,0.080727799,0.769869618,285,-0.18125074,0.406637174,CYFIP2,CYFIP1,ENSG00000055163,5,157266079,ENSG00000273749,CYFIP1,15,22867052,0.502,26.573,FALSE,TRUE,2.024578838,NA,-0.814150545,-0.566325434,0.631592065,5.187030551,31.69710049,2.147743292,NA,-0.215724302,-0.354492282,0.199765446,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
GOLPH3L|GOLPH3,759,0.149946384,0.770908419,89,-0.49230072,0.209220398,GOLPH3L,GOLPH3,ENSG00000143457,1,150646230,ENSG00000113384,GOLPH3,5,32124716,31.53,72.116,FALSE,FALSE,2.007571346,2.689363751,-0.201112493,0.004702769,0.63319274,18.23126255,146.744416,2.119069781,4.240912342,-0.93895933,-1.300629091,0.061141107,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TBX3|TBX2,497,-0.05813861,0.778455875,365,-0.130042171,0.198986351,TBX3,TBX2,ENSG00000135111,12,114670255,ENSG00000121068,TBX2,17,61399843,0,0.339,FALSE,FALSE,1.995388069,2.040078197,-0.310669599,-0.293061503,0.640147696,4.586561497,0.166087185,1.853817714,2.097636225,-0.070772126,-0.17599837,0.055321244,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MTNR1B|MTNR1A,514,-0.043513735,0.779246384,247,-0.210221199,0.2015642,MTNR1B,MTNR1A,ENSG00000134640,11,92969720,ENSG00000168412,MTNR1A,4,186533655,0,0.122,FALSE,FALSE,2.593353083,1.771014555,0.160801707,0.107491842,0.641554305,0,0.19163906,2.304864498,1.882886568,0.164118796,-0.049915084,0.056555392,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
KBTBD7|KBTBD6,665,0.068891663,0.779554843,995,0.332166416,0.030278054,KBTBD7,KBTBD6,ENSG00000120696,13,41189834,ENSG00000165572,KBTBD6,13,41127569,1.195,1.29,FALSE,FALSE,1.792064597,1.792064597,-0.252608205,-0.118504381,0.642894017,4.343818688,6.630711468,1.81988871,1.81988871,-0.61096576,-0.188144383,0.00238109,neither_in_PC9,buffering_in_HeLa,buffering,TRUE,62265,less_than_1Mb
SCGB2A2|SCGB2A1,492,-0.062167009,0.779554843,904,0.185137822,0.450308246,SCGB2A2,SCGB2A1,ENSG00000110484,11,62270158,ENSG00000124939,SCGB2A1,11,62208673,0,0,FALSE,FALSE,2.32861398,2.32861398,0.012959625,-0.032179335,0.643655562,0,0,2.128025749,2.128025749,-0.270752689,-0.036425223,0.240893052,neither_in_PC9,neither_in_HeLa,neither,TRUE,61485,less_than_1Mb
NOVA2|NOVA1,478,-0.068074267,0.779554843,604,-0.009512707,0.960769785,NOVA2,NOVA1,ENSG00000104967,19,45933734,ENSG00000139910,NOVA1,14,26443090,0.448,2.2,FALSE,FALSE,2.374458169,1.676546968,-0.325201411,-0.314892347,0.644078807,0.076655624,0,1.828457733,1.834682831,-0.15680733,-0.131018104,0.941238901,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SEMA3F|SEMA3C,649,0.053330715,0.78363225,901,0.183495979,0.198930114,SEMA3F,SEMA3C,ENSG00000001617,3,50155045,ENSG00000075223,SEMA3C,7,80742538,1.629,17,FALSE,FALSE,1.984185386,2.584162136,-0.297691102,-0.170968474,0.648208424,1.90361466,21.16972814,2.157730935,2.117519496,-0.954799238,-0.638741725,0.054850633,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ELANE|PRTN3,520,-0.040738436,0.788055066,374,-0.125724859,0.178836377,ELANE,PRTN3,ENSG00000197561,19,851014,ENSG00000196415,PRTN3,19,840999,0,0.136,FALSE,FALSE,2.014048742,2.014048742,0.185232542,0.130265293,0.652632011,0.357726245,0.229966872,1.815185333,1.815185333,0.376411781,0.22099988,0.044969536,neither_in_PC9,neither_in_HeLa,neither,TRUE,10015,less_than_1Mb
SNCB|SNCA,491,-0.062202286,0.790717463,503,-0.065244136,0.705675612,SNCB,SNCA,ENSG00000074317,5,176620082,ENSG00000145335,SNCA,4,89700345,0.584,1.453,FALSE,FALSE,2.024578838,1.72224339,0.151919596,0.081532733,0.655604576,0.613244991,94.2480896,2.147743292,1.864597159,-0.10292595,-0.139435237,0.519513287,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
NAPB|NAPA,448,-0.087470189,0.79157464,1025,0.543138268,0.002442317,NAPB,NAPA,ENSG00000125814,20,23374519,ENSG00000105402,NAPA,19,47487637,6.192,56.691,FALSE,TRUE,2.070746529,2.374458169,-1.073114859,-0.946501755,0.657083803,4.331042751,100.2016764,1.592135806,1.828457733,-1.760448807,-0.986556086,3.32E-05,neither_in_PC9,buffering_in_HeLa,buffering,FALSE,NA,diff_chr
HMGN4|HMGN2,486,-0.064589234,0.791826701,809,0.102685425,0.405498838,HMGN4,HMGN2,ENSG00000182952,6,26538366,ENSG00000198830,HMGN2,1,26472440,69.047,318.242,FALSE,TRUE,2.030507497,1.67648929,0.59723419,0.443663364,0.658061802,98.75799547,527.9272819,1.861307322,2.09232336,-0.159612554,-0.021283293,0.198236708,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CNNM4|CNNM2,507,-0.051399012,0.793646746,902,0.184172472,0.111069865,CNNM4,CNNM2,ENSG00000158158,2,96760902,ENSG00000148842,CNNM2,10,102918294,14.76,1.589,FALSE,FALSE,2.539691164,1.667483926,-0.465433515,-0.413005756,0.660344914,3.33451964,4.279939002,1.902125466,1.868140228,-0.11189843,0.10210246,0.020488616,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
DDX60L|DDX60,691,0.088570557,0.793852809,292,-0.178456663,0.629928645,DDX60L,DDX60,ENSG00000181381,4,168356735,ENSG00000137628,DDX60,4,168216294,8.229,2.892,FALSE,FALSE,1.771014555,1.771014555,-0.104499377,0.022410762,0.661287097,10.75733922,2.721274649,1.868019886,1.868019886,-0.225059739,-0.359895835,0.434222658,neither_in_PC9,neither_in_HeLa,neither,TRUE,140441,less_than_1Mb
ESRRG|ESRRA,501,-0.055624516,0.804843219,786,0.088299088,0.339493394,ESRRG,ESRRA,ENSG00000196482,1,216503246,ENSG00000173153,ESRRA,11,64305497,0.883,43.696,FALSE,FALSE,2.029110572,2.32861398,-0.304296519,-0.285330647,0.671223616,1.686423726,52.15137613,2.088393315,2.128025749,-0.533709269,-0.364171276,0.14667433,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CCDC74B|CCDC74A,440,-0.092069088,0.808346857,232,-0.225953926,0.325351951,CCDC74B,CCDC74A,ENSG00000152076,2,130139287,ENSG00000163040,CCDC74A,2,131527675,0.828,0.72,FALSE,FALSE,1.954926103,1.954926103,-0.326808248,-0.340202463,0.674930386,2.146357469,2.09525372,1.902125466,1.902125466,-0.045041923,-0.249315931,0.132201684,neither_in_PC9,neither_in_HeLa,neither,TRUE,1388388,greater_than_1Mb
NRBP2|NRBP1,750,0.141516517,0.809951786,136,-0.354846097,0.287386994,NRBP2,NRBP1,ENSG00000185189,8,143833583,ENSG00000115216,NRBP1,2,27427790,11.365,85.858,FALSE,TRUE,2.887087083,2.194032413,-1.534771334,-1.09540947,0.677056784,17.36249882,65.75774938,2.404931704,1.85340354,-1.004020548,-1.220305996,0.108537418,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TAF1L|TAF1,386,-0.13029482,0.813869055,163,-0.299176847,0.313575095,TAF1L,TAF1,ENSG00000122728,9,32629454,ENSG00000147133,TAF1,X,71366239,0,14.611,FALSE,TRUE,1.670844827,1.743411031,-1.469330142,-1.313653139,0.681163829,0.012775937,8.355463006,2.777808586,1.870490223,-0.706621467,-0.903484795,0.124254394,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SLC16A3|SLC16A8,652,0.056544462,0.813869055,527,-0.049159865,0.726523999,SLC16A3,SLC16A8,ENSG00000141526,17,82228397,ENSG00000100156,SLC16A8,22,38078134,42.094,0.693,FALSE,FALSE,1.681643353,2.55553839,0.031520204,0.10172512,0.68301076,132.0520881,0.076655624,2.085981856,1.850038447,-0.556509051,-0.521651162,0.543129591,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CANX|CLGN,490,-0.063160369,0.813869055,621,-0.003480276,0.975531651,CANX,CLGN,ENSG00000127022,5,179678628,ENSG00000153132,CLGN,4,140388453,301.961,1.602,FALSE,FALSE,2.024578838,1.771014555,-0.022959474,-0.062574703,0.683524518,392.7323132,0.447157806,2.147743292,1.864597159,-0.65511635,-0.562560573,0.967007588,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SEC11C|SEC11A,657,0.061682405,0.813869055,33,-0.814899968,0.007635953,SEC11C,SEC11A,ENSG00000166562,18,59139866,ENSG00000140612,SEC11A,15,84669538,89.429,298.173,FALSE,FALSE,2.106999062,1.973947559,-0.149207565,-0.041073811,0.683673608,41.48346847,293.6676952,1.870128272,2.36074808,0.414094085,-0.435085662,2.22E-04,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
GLS2|GLS,447,-0.087796232,0.813869055,100,-0.438359713,0.084649939,GLS2,GLS,ENSG00000135423,12,56470944,ENSG00000115419,GLS,2,190880821,2.254,33.851,FALSE,FALSE,2.010152424,1.693639999,-0.665949244,-0.613537521,0.684540318,1.009299048,49.2640143,1.892361391,2.156848546,-0.716958532,-1.05174484,0.013478243,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
TBX5|TBX4,479,-0.068004141,0.813869055,543,-0.041592565,0.827887149,TBX5,TBX4,ENSG00000089225,12,114353911,ENSG00000121075,TBX4,17,61452404,0,0.163,FALSE,FALSE,1.995388069,2.040078197,-0.45546362,-0.421449909,0.685072302,0,0.178863122,1.853817714,2.097636225,-0.182517046,-0.185674166,0.703302189,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CDK2AP2|CDK2AP1,659,0.062768188,0.815954919,103,-0.434257591,0.046372989,CDK2AP2,CDK2AP1,ENSG00000167797,11,67506497,ENSG00000111328,CDK2AP1,12,123250112,52.509,65.205,FALSE,FALSE,2.32861398,1.952614887,-0.675568258,-0.470846859,0.687620262,24.82364621,123.4666582,2.128025749,1.87260461,-0.846274494,-1.161197594,0.005216115,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PRKCI|PRKCZ,499,-0.056470717,0.816507688,765,0.077344473,0.493267975,PRKCI,PRKCZ,ENSG00000163558,3,170222424,ENSG00000067606,PRKCZ,1,2050411,32.562,15.099,FALSE,FALSE,2.465851544,2.141667864,-0.275827241,-0.262872981,0.688878817,42.18614502,13.58082137,1.914274952,2.10030234,-0.237918649,-0.115386359,0.28829837,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
DRD5|DRD1,672,0.071410327,0.82081493,798,0.096381461,0.705971148,DRD5,DRD1,ENSG00000169676,4,9781634,ENSG00000184845,DRD1,5,175440036,0.081,0,FALSE,FALSE,1.983637062,2.024578838,0.425687142,0.43924104,0.693309698,0,0,1.878186949,2.147743292,-0.076553015,0.045348949,0.521872869,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
CPLX2|CPLX1,639,0.047057055,0.823398866,290,-0.179166267,0.100952361,CPLX2,CPLX1,ENSG00000145920,5,175796310,ENSG00000168993,CPLX1,4,784957,0.638,2.308,FALSE,FALSE,2.024578838,2.286150972,0.559706691,0.524591071,0.696291662,0.638796866,2.414652153,2.147743292,1.878186949,0.344837837,0.139832773,0.017348124,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
AIF1|AIF1L,500,-0.05601346,0.824013564,205,-0.256198132,0.188484239,AIF1,AIF1L,ENSG00000204472,6,31615217,ENSG00000126878,AIF1L,9,131096476,0.448,48.761,FALSE,FALSE,1.991240473,2.019098853,-0.007222972,-0.042546491,0.697611484,0,7.346163958,1.87575547,2.592948914,-0.463455235,-0.646977053,0.04837196,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
RANBP10|RANBP9,454,-0.083049025,0.82410291,918,0.202630592,0.332518328,RANBP10,RANBP9,ENSG00000141084,16,67723070,ENSG00000010017,RANBP9,6,13621498,6.979,27.836,FALSE,FALSE,2.001638555,2.030507497,-0.323020706,-0.328082063,0.698487224,6.656263343,19.02337067,1.835319487,1.868320771,-0.448859559,-0.175331581,0.140575497,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
ATP6V1B1|ATP6V1B2,451,-0.084787086,0.824283505,689,0.035502257,0.943753412,ATP6V1B1,ATP6V1B2,ENSG00000116039,2,70935900,ENSG00000147416,ATP6V1B2,8,20197381,4.576,30.362,FALSE,TRUE,1.808705316,1.697902304,-2.465682963,-2.083721906,0.701600716,0.511037493,53.32676237,1.86154616,1.871335362,-2.563865323,-2.199687859,0.905270264,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
GRHL2|GRHL1,640,0.047173202,0.824283505,914,0.198467403,0.141602581,GRHL2,GRHL1,ENSG00000083307,8,101492439,ENSG00000134317,GRHL1,2,9951693,21.712,44.742,FALSE,FALSE,2.374240018,2.194032413,-0.790636748,-0.580632532,0.702139958,0.281070621,0.804884051,1.886996305,1.85340354,0.017679129,0.23018198,0.029145386,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MAOB|MAOA,660,0.063314087,0.824283505,150,-0.323391287,0.033471638,MAOB,MAOA,ENSG00000069535,X,43766610,ENSG00000189221,MAOA,X,43654907,0,9.546,FALSE,FALSE,1.367818258,1.367818258,0.148941987,0.204611749,0.703101313,0.38327812,1.213714045,1.881602365,1.881602365,0.289284929,-0.053174342,0.003005612,neither_in_PC9,neither_in_HeLa,neither,TRUE,111703,less_than_1Mb
OSBPL8|OSBPL5,504,-0.053036066,0.824283505,987,0.310243959,0.177961688,OSBPL8,OSBPL5,ENSG00000091039,12,76351797,ENSG00000021762,OSBPL5,11,3087107,14.814,0.801,FALSE,FALSE,2.010152424,1.822045412,-0.217174714,-0.211427603,0.703227621,22.92003155,8.687637376,1.869947353,2.087865351,-0.911489281,-0.473962424,0.044404835,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SMURF2|SMURF1,498,-0.057477653,0.824283505,279,-0.184662109,0.326598867,SMURF2,SMURF1,ENSG00000108854,17,64542282,ENSG00000198742,SMURF1,7,99027438,34.259,13.334,FALSE,FALSE,2.040078197,2.00412091,-0.696637458,-0.608339146,0.703290259,18.80617973,12.75038544,2.097636225,2.153085907,-0.156908981,-0.306256767,0.133493323,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
MAPK8IP3|SPAG9,637,0.045389324,0.824283505,206,-0.256071115,0.28531969,MAPK8IP3,SPAG9,ENSG00000138834,16,1706183,ENSG00000008294,SPAG9,17,50962174,9.03,24.251,FALSE,FALSE,2.00116239,2.326103151,-0.323988455,-0.200435876,0.703441942,6.209105537,23.0733428,2.130295504,2.097636225,-1.050246884,-1.162123264,0.106925631,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
BTNL8|BTNL3,643,0.047495017,0.826291913,603,-0.009946747,0.951159087,BTNL8,BTNL3,ENSG00000113303,5,180899077,ENSG00000168903,BTNL3,5,180988846,0,0,FALSE,FALSE,1.000017922,1.000017922,0.685112152,0.627681171,0.706964075,0,0,2.147743292,2.147743292,0.157076157,0.144175088,0.924181537,neither_in_PC9,neither_in_HeLa,neither,TRUE,89769,less_than_1Mb
ADCY5|ADCY6,487,-0.064040909,0.826291913,86,-0.505576317,0.077127563,ADCY5,ADCY6,ENSG00000173175,3,123282296,ENSG00000174233,ADCY6,12,48766194,3.992,9.043,FALSE,FALSE,1.816174759,2.001298414,-0.588215943,-0.526152676,0.707469314,0.255518746,3.794453383,1.836304366,2.130217161,-0.318223828,-0.768824698,0.011531694,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
SEC61A2|SEC61A1,724,0.118176914,0.826291913,278,-0.184963113,0.812416119,SEC61A2,SEC61A1,ENSG00000065665,10,12129637,ENSG00000058262,SEC61A1,3,128051641,2.838,86.632,FALSE,TRUE,1.75927952,1.816174759,-1.668958149,-1.228589294,0.70756259,4.790976494,81.45937634,1.862502175,1.836304366,-1.02457043,-1.068468266,0.684311257,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PSMB10|PSMB7,663,0.064901286,0.826642786,943,0.237143847,0.824281042,PSMB10,PSMB7,ENSG00000205220,16,67934506,ENSG00000136930,PSMB7,9,124353465,42.841,482.923,FALSE,TRUE,2.001638555,2.084513491,-2.007665132,-1.559117568,0.708980897,32.15703423,687.1537887,1.835319487,2.592948914,-1.400227457,-0.976233091,0.697837931,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
KCNH5|KCNH1,472,-0.071519421,0.826642786,175,-0.284353781,0.330976016,KCNH5,KCNH1,ENSG00000140015,14,62699464,ENSG00000143473,KCNH1,1,210676823,1.304,0.041,FALSE,FALSE,2.202025082,2.029110572,0.520400399,0.37383996,0.709672582,0.217190934,1.034850923,1.897510051,2.088393315,-0.879000807,-1.0400314,0.138174453,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
WNT7B|WNT7A,503,-0.053461525,0.826642786,288,-0.180452162,0.154115778,WNT7B,WNT7A,ENSG00000188064,22,45920366,ENSG00000154764,WNT7A,3,13816258,14.312,6.626,FALSE,FALSE,2.369908942,1.844727545,-0.530621602,-0.468428756,0.711194016,1.022074985,0,2.121632455,2.139420288,-0.330658994,-0.454620106,0.033965322,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SULF2|SULF1,517,-0.04224256,0.826642786,335,-0.14509892,0.104794404,SULF2,SULF1,ENSG00000196562,20,47656348,ENSG00000137573,SULF1,8,69466624,423.001,0.733,FALSE,FALSE,2.434157032,1.68846251,0.274625397,0.201934758,0.711829129,16.88978913,1.098730609,2.115584659,1.86609669,0.345971705,0.174895792,0.018517069,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
AOC2|AOC3,508,-0.046602376,0.826642786,967,0.27730364,0.408462763,AOC2,AOC3,ENSG00000131480,17,42844580,ENSG00000131471,AOC3,17,42851184,1.358,0.815,FALSE,FALSE,2.0024102,2.0024102,-0.436999791,-0.384934356,0.711875875,0.293846558,0.396054057,2.116358191,2.116358191,-0.662778663,-0.288505083,0.202921428,neither_in_PC9,neither_in_HeLa,neither,TRUE,6604,less_than_1Mb
PSMA8|PSMA7,695,0.091170638,0.829469393,55,-0.637779762,0.204974899,PSMA8,PSMA7,ENSG00000154611,18,26133852,ENSG00000101182,PSMA7,20,62136733,0,512.878,FALSE,TRUE,1.67699543,2.434157032,-3.101826038,-2.428486696,0.715738935,0,774.4645443,1.870128272,2.39929486,-1.638455216,-2.060349157,0.058109389,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
PSKH2|PSKH1,642,0.047300108,0.829469393,911,0.19114247,0.25754009,PSKH2,PSKH1,ENSG00000147613,8,86047109,ENSG00000159792,PSKH1,16,67893254,0,11.134,FALSE,FALSE,2.373907618,2.001638555,0.070804601,0.124637479,0.71592067,0,11.17894515,1.886996305,1.835319487,-0.193514388,0.037403887,0.088522126,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
SNX1|SNX2,543,-0.027745667,0.837184,421,-0.102775591,0.578330739,SNX1,SNX2,ENSG00000028528,15,64094123,ENSG00000205302,SNX2,5,122775079,37.586,62.978,FALSE,FALSE,1.751096406,2.009115283,-0.312494705,-0.264162521,0.724179288,57.32563075,82.89028132,2.292352831,2.123188446,-0.530130124,-0.552103037,0.378215356,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
NCK2|NCK1,638,0.046721321,0.837184,424,-0.101164758,0.491788563,NCK2,NCK1,ENSG00000071051,2,105744912,ENSG00000158092,NCK1,3,136862208,17.625,29.887,FALSE,FALSE,2.04692856,1.816174759,-0.148385026,-0.055361596,0.7242048,6.873454277,40.24420255,1.902125466,1.868862627,0.249764377,0.134348417,0.286478774,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
STX12|STX7,475,-0.068828673,0.840729908,78,-0.539735063,0.035765381,STX12,STX7,ENSG00000117758,1,27773219,ENSG00000079950,STX7,6,132445867,13.117,43.913,FALSE,FALSE,1.67648929,2.627181295,0.004306126,-0.045924423,0.728088425,11.03840984,12.23934795,2.09232336,1.884724389,0.094547566,-0.440520807,0.003368196,neither_in_PC9,SL_in_HeLa,synthetic_lethal,FALSE,NA,diff_chr
SFT2D2|SFT2D1,529,-0.034977204,0.841639109,829,0.113634534,0.686796276,SFT2D2,SFT2D1,ENSG00000213064,1,168225938,ENSG00000198818,SFT2D1,6,166319728,5.852,112.662,FALSE,FALSE,2.007571346,1.786525257,-0.400149145,-0.343144647,0.729703625,12.12436451,68.56845559,2.077957277,1.86465709,-0.218644514,-0.062171303,0.496760413,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
BRWD3|PHIP,496,-0.058308557,0.841639109,531,-0.047654462,0.8426264,BRWD3,PHIP,ENSG00000165288,X,80669503,ENSG00000146247,PHIP,6,78934419,3.49,6.029,FALSE,FALSE,1.743411031,1.700778297,0.1666212,0.097460635,0.730510062,6.835126465,18.51233317,1.870490223,1.884724389,-0.081643847,-0.103157333,0.727276572,neither_in_PC9,neither_in_HeLa,neither,FALSE,NA,diff_chr
